"BLOCK_ID","STRIPE_ID","SOURCE_FILE","SOURCE_SIZE","SOURCE_MTIME","FAST_FILE","FAST_SIZE","NROWS","NCOLS","NVALUES","STATUS"
"BLOCK_004",193,"reverse_00193.tif",1713846,"2026-08-23 11:53:46","reverse_00193.rds",11980944,256,46800,11980800,"REUSED"
"BLOCK_004",194,"reverse_00194.tif",1715020,"2026-08-23 11:53:48","reverse_00194.rds",11980944,256,46800,11980800,"REUSED"
"BLOCK_004",195,"reverse_00195.tif",1701288,"2026-08-23 11:53:51","reverse_00195.rds",11980944,256,46800,11980800,"REUSED"
"BLOCK_004",196,"reverse_00196.tif",1687266,"2026-08-23 11:53:53","reverse_00196.rds",11980944,256,46800,11980800,"REUSED"
"BLOCK_004",197,"reverse_00197.tif",1683068,"2026-08-23 11:53:56","reverse_00197.rds",11980944,256,46800,11980800,"REUSED"
"BLOCK_004",198,"reverse_00198.tif",1750978,"2026-08-23 11:53:58","reverse_00198.rds",11980944,256,46800,11980800,"REUSED"
"BLOCK_004",199,"reverse_00199.tif",1742098,"2026-08-23 11:54:01","reverse_00199.rds",11980944,256,46800,11980800,"REUSED"
"BLOCK_004",200,"reverse_00200.tif",1717332,"2026-08-23 11:54:03","reverse_00200.rds",11980944,256,46800,11980800,"REUSED"
"BLOCK_004",201,"reverse_00201.tif",1652630,"2026-08-23 11:54:06","reverse_00201.rds",11980944,256,46800,11980800,"REUSED"
"BLOCK_004",202,"reverse_00202.tif",1650900,"2026-08-23 11:54:09","reverse_00202.rds",11980944,256,46800,11980800,"REUSED"
"BLOCK_004",203,"reverse_00203.tif",1617208,"2026-08-23 11:54:11","reverse_00203.rds",11980944,256,46800,11980800,"REUSED"
"BLOCK_004",204,"reverse_00204.tif",1598896,"2026-08-23 11:54:14","reverse_00204.rds",11980944,256,46800,11980800,"REUSED"
"BLOCK_004",205,"reverse_00205.tif",1579496,"2026-08-23 11:54:16","reverse_00205.rds",11980944,256,46800,11980800,"REUSED"
"BLOCK_004",206,"reverse_00206.tif",1589482,"2026-08-23 11:54:18","reverse_00206.rds",11980944,256,46800,11980800,"REUSED"
"BLOCK_004",207,"reverse_00207.tif",1598346,"2026-08-23 11:54:21","reverse_00207.rds",11980944,256,46800,11980800,"REUSED"
"BLOCK_004",208,"reverse_00208.tif",1607240,"2026-08-23 11:54:24","reverse_00208.rds",11980944,256,46800,11980800,"REUSED"
"BLOCK_004",209,"reverse_00209.tif",1597266,"2026-08-23 11:54:26","reverse_00209.rds",11980944,256,46800,11980800,"REUSED"
"BLOCK_004",210,"reverse_00210.tif",1581284,"2026-08-23 11:54:28","reverse_00210.rds",11980944,256,46800,11980800,"REUSED"
"BLOCK_004",211,"reverse_00211.tif",1601234,"2026-08-23 11:54:31","reverse_00211.rds",11980944,256,46800,11980800,"REUSED"
"BLOCK_004",212,"reverse_00212.tif",1942410,"2026-08-23 11:54:34","reverse_00212.rds",11980944,256,46800,11980800,"REUSED"
"BLOCK_004",213,"reverse_00213.tif",1903802,"2026-08-23 11:54:37","reverse_00213.rds",11980944,256,46800,11980800,"REUSED"
"BLOCK_004",214,"reverse_00214.tif",1875208,"2026-08-23 11:54:39","reverse_00214.rds",11980944,256,46800,11980800,"REUSED"
"BLOCK_004",215,"reverse_00215.tif",1860550,"2026-08-23 11:54:42","reverse_00215.rds",11980944,256,46800,11980800,"REUSED"
"BLOCK_004",216,"reverse_00216.tif",1841908,"2026-08-23 11:54:44","reverse_00216.rds",11980944,256,46800,11980800,"REUSED"
"BLOCK_004",217,"reverse_00217.tif",1826230,"2026-08-23 11:54:47","reverse_00217.rds",11980944,256,46800,11980800,"REUSED"
"BLOCK_004",218,"reverse_00218.tif",1827338,"2026-08-23 11:54:50","reverse_00218.rds",11980944,256,46800,11980800,"REUSED"
"BLOCK_004",219,"reverse_00219.tif",1834198,"2026-08-23 11:54:52","reverse_00219.rds",11980944,256,46800,11980800,"REUSED"
"BLOCK_004",220,"reverse_00220.tif",1811410,"2026-08-23 11:54:54","reverse_00220.rds",11980944,256,46800,11980800,"REUSED"
"BLOCK_004",221,"reverse_00221.tif",1814942,"2026-08-23 11:54:57","reverse_00221.rds",11980944,256,46800,11980800,"REUSED"
"BLOCK_004",222,"reverse_00222.tif",1824242,"2026-08-23 11:54:59","reverse_00222.rds",11980944,256,46800,11980800,"REUSED"
"BLOCK_004",223,"reverse_00223.tif",1830506,"2026-08-23 11:55:02","reverse_00223.rds",11980944,256,46800,11980800,"REUSED"
"BLOCK_004",224,"reverse_00224.tif",1840642,"2026-08-23 11:55:04","reverse_00224.rds",11980944,256,46800,11980800,"REUSED"
"BLOCK_004",225,"reverse_00225.tif",1840252,"2026-08-23 11:55:07","reverse_00225.rds",11980944,256,46800,11980800,"REUSED"
"BLOCK_004",226,"reverse_00226.tif",1494502,"2026-08-23 11:55:10","reverse_00226.rds",11980944,256,46800,11980800,"REUSED"
"BLOCK_004",227,"reverse_00227.tif",1493430,"2026-08-23 11:55:12","reverse_00227.rds",11980944,256,46800,11980800,"REUSED"
"BLOCK_004",228,"reverse_00228.tif",1484626,"2026-08-23 11:55:14","reverse_00228.rds",11980944,256,46800,11980800,"REUSED"
"BLOCK_004",229,"reverse_00229.tif",1498964,"2026-08-23 11:55:17","reverse_00229.rds",11980944,256,46800,11980800,"REUSED"
"BLOCK_004",230,"reverse_00230.tif",1509674,"2026-08-23 11:55:19","reverse_00230.rds",11980944,256,46800,11980800,"REUSED"
"BLOCK_004",231,"reverse_00231.tif",1521460,"2026-08-23 11:55:21","reverse_00231.rds",11980944,256,46800,11980800,"REUSED"
"BLOCK_004",232,"reverse_00232.tif",1498784,"2026-08-23 11:55:24","reverse_00232.rds",11980944,256,46800,11980800,"REUSED"
"BLOCK_004",233,"reverse_00233.tif",1506924,"2026-08-23 11:55:26","reverse_00233.rds",11980944,256,46800,11980800,"REUSED"
"BLOCK_004",234,"reverse_00234.tif",1533660,"2026-08-23 11:55:29","reverse_00234.rds",11980944,256,46800,11980800,"REUSED"
"BLOCK_004",235,"reverse_00235.tif",1539710,"2026-08-23 11:55:31","reverse_00235.rds",11980944,256,46800,11980800,"REUSED"
"BLOCK_004",236,"reverse_00236.tif",1533910,"2026-08-23 11:55:33","reverse_00236.rds",11980944,256,46800,11980800,"REUSED"
"BLOCK_004",237,"reverse_00237.tif",1520064,"2026-08-23 11:55:36","reverse_00237.rds",11980944,256,46800,11980800,"REUSED"
"BLOCK_004",238,"reverse_00238.tif",1517254,"2026-08-23 11:55:38","reverse_00238.rds",11980944,256,46800,11980800,"REUSED"
"BLOCK_004",239,"reverse_00239.tif",1531072,"2026-08-23 11:55:40","reverse_00239.rds",11980944,256,46800,11980800,"REUSED"
"BLOCK_004",240,"reverse_00240.tif",971512,"2026-08-23 11:55:42","reverse_00240.rds",11980944,256,46800,11980800,"REUSED"
"BLOCK_004",241,"reverse_00241.tif",910852,"2026-08-23 11:55:45","reverse_00241.rds",11980944,256,46800,11980800,"REUSED"
"BLOCK_004",242,"reverse_00242.tif",912340,"2026-08-23 11:55:47","reverse_00242.rds",11980944,256,46800,11980800,"REUSED"
"BLOCK_004",243,"reverse_00243.tif",941406,"2026-08-23 11:55:49","reverse_00243.rds",11980944,256,46800,11980800,"REUSED"
"BLOCK_004",244,"reverse_00244.tif",914800,"2026-08-23 11:55:52","reverse_00244.rds",11980944,256,46800,11980800,"REUSED"
"BLOCK_004",245,"reverse_00245.tif",919740,"2026-08-23 11:55:54","reverse_00245.rds",11980944,256,46800,11980800,"REUSED"
"BLOCK_004",246,"reverse_00246.tif",926192,"2026-08-23 11:55:56","reverse_00246.rds",11980944,256,46800,11980800,"REUSED"
"BLOCK_004",247,"reverse_00247.tif",906302,"2026-08-23 11:55:59","reverse_00247.rds",11980944,256,46800,11980800,"REUSED"
"BLOCK_004",248,"reverse_00248.tif",891384,"2026-08-23 11:56:01","reverse_00248.rds",11980944,256,46800,11980800,"REUSED"
"BLOCK_004",249,"reverse_00249.tif",901686,"2026-08-23 11:56:03","reverse_00249.rds",11980944,256,46800,11980800,"REUSED"
"BLOCK_004",250,"reverse_00250.tif",871794,"2026-08-23 11:56:05","reverse_00250.rds",11980944,256,46800,11980800,"REUSED"
"BLOCK_004",251,"reverse_00251.tif",896550,"2026-08-23 11:56:07","reverse_00251.rds",11980944,256,46800,11980800,"REUSED"
"BLOCK_004",252,"reverse_00252.tif",897926,"2026-08-23 11:56:10","reverse_00252.rds",11980944,256,46800,11980800,"REUSED"
"BLOCK_004",253,"reverse_00253.tif",910036,"2026-08-23 11:56:12","reverse_00253.rds",11980944,256,46800,11980800,"REUSED"
"BLOCK_004",254,"reverse_00254.tif",146460,"2026-08-23 11:56:13","reverse_00254.rds",1497744,32,46800,1497600,"REUSED"
