"BLOCK_ID","STRIPE_ID","ROW_START","ROW_END","NROWS","NCOLS","REVERSE_FILE","STREAM_FILE","STREAM_CELLS","MAX_GEOM_DELTA_CELLS","STATUS"
"BLOCK_004",138,35073,35328,256,46800,"index/reverse_stripes/reverse_00138.tif","index/stream_stripes/stream_00138.tif",55253,0,"EXISTS_VALID"
"BLOCK_004",139,35329,35584,256,46800,"index/reverse_stripes/reverse_00139.tif","index/stream_stripes/stream_00139.tif",55710,0,"EXISTS_VALID"
"BLOCK_004",140,35585,35840,256,46800,"index/reverse_stripes/reverse_00140.tif","index/stream_stripes/stream_00140.tif",55326,0,"EXISTS_VALID"
"BLOCK_004",141,35841,36096,256,46800,"index/reverse_stripes/reverse_00141.tif","index/stream_stripes/stream_00141.tif",50500,0,"EXISTS_VALID"
"BLOCK_004",142,36097,36352,256,46800,"index/reverse_stripes/reverse_00142.tif","index/stream_stripes/stream_00142.tif",43844,0,"EXISTS_VALID"
"BLOCK_004",143,36353,36608,256,46800,"index/reverse_stripes/reverse_00143.tif","index/stream_stripes/stream_00143.tif",45701,0,"EXISTS_VALID"
"BLOCK_004",144,36609,36864,256,46800,"index/reverse_stripes/reverse_00144.tif","index/stream_stripes/stream_00144.tif",50037,0,"EXISTS_VALID"
"BLOCK_004",145,36865,37120,256,46800,"index/reverse_stripes/reverse_00145.tif","index/stream_stripes/stream_00145.tif",47777,0,"EXISTS_VALID"
"BLOCK_004",146,37121,37376,256,46800,"index/reverse_stripes/reverse_00146.tif","index/stream_stripes/stream_00146.tif",48835,0,"EXISTS_VALID"
"BLOCK_004",147,37377,37632,256,46800,"index/reverse_stripes/reverse_00147.tif","index/stream_stripes/stream_00147.tif",46966,0,"EXISTS_VALID"
"BLOCK_004",148,37633,37888,256,46800,"index/reverse_stripes/reverse_00148.tif","index/stream_stripes/stream_00148.tif",48666,0,"EXISTS_VALID"
"BLOCK_004",149,37889,38144,256,46800,"index/reverse_stripes/reverse_00149.tif","index/stream_stripes/stream_00149.tif",45160,0,"EXISTS_VALID"
"BLOCK_004",150,38145,38400,256,46800,"index/reverse_stripes/reverse_00150.tif","index/stream_stripes/stream_00150.tif",53188,0,"EXISTS_VALID"
"BLOCK_004",151,38401,38656,256,46800,"index/reverse_stripes/reverse_00151.tif","index/stream_stripes/stream_00151.tif",39474,0,"EXISTS_VALID"
"BLOCK_004",152,38657,38912,256,46800,"index/reverse_stripes/reverse_00152.tif","index/stream_stripes/stream_00152.tif",45141,0,"EXISTS_VALID"
"BLOCK_004",153,38913,39168,256,46800,"index/reverse_stripes/reverse_00153.tif","index/stream_stripes/stream_00153.tif",45162,0,"EXISTS_VALID"
"BLOCK_004",154,39169,39424,256,46800,"index/reverse_stripes/reverse_00154.tif","index/stream_stripes/stream_00154.tif",46806,0,"EXISTS_VALID"
"BLOCK_004",155,39425,39680,256,46800,"index/reverse_stripes/reverse_00155.tif","index/stream_stripes/stream_00155.tif",46172,0,"EXISTS_VALID"
"BLOCK_004",156,39681,39936,256,46800,"index/reverse_stripes/reverse_00156.tif","index/stream_stripes/stream_00156.tif",43798,0,"EXISTS_VALID"
"BLOCK_004",157,39937,40192,256,46800,"index/reverse_stripes/reverse_00157.tif","index/stream_stripes/stream_00157.tif",41349,0,"EXISTS_VALID"
"BLOCK_004",158,40193,40448,256,46800,"index/reverse_stripes/reverse_00158.tif","index/stream_stripes/stream_00158.tif",40522,0,"EXISTS_VALID"
"BLOCK_004",159,40449,40704,256,46800,"index/reverse_stripes/reverse_00159.tif","index/stream_stripes/stream_00159.tif",41294,0,"EXISTS_VALID"
"BLOCK_004",160,40705,40960,256,46800,"index/reverse_stripes/reverse_00160.tif","index/stream_stripes/stream_00160.tif",41268,0,"EXISTS_VALID"
"BLOCK_004",161,40961,41216,256,46800,"index/reverse_stripes/reverse_00161.tif","index/stream_stripes/stream_00161.tif",40284,0,"EXISTS_VALID"
"BLOCK_004",162,41217,41472,256,46800,"index/reverse_stripes/reverse_00162.tif","index/stream_stripes/stream_00162.tif",42040,0,"EXISTS_VALID"
"BLOCK_004",163,41473,41728,256,46800,"index/reverse_stripes/reverse_00163.tif","index/stream_stripes/stream_00163.tif",42917,0,"EXISTS_VALID"
"BLOCK_004",164,41729,41984,256,46800,"index/reverse_stripes/reverse_00164.tif","index/stream_stripes/stream_00164.tif",38818,0,"EXISTS_VALID"
"BLOCK_004",165,41985,42240,256,46800,"index/reverse_stripes/reverse_00165.tif","index/stream_stripes/stream_00165.tif",38507,0,"EXISTS_VALID"
"BLOCK_004",166,42241,42496,256,46800,"index/reverse_stripes/reverse_00166.tif","index/stream_stripes/stream_00166.tif",39590,0,"EXISTS_VALID"
